,graffiti,illegal,dumping,property,private,"""sc""",side,addition,must,fence,garage,building,overgrown,utility,permit,wall,front,living,rear,structure,"property,",removed,ave.,corner,DESCRIPTION,ADDRESS,lat,long,ID,CLASS
57,0.0,0.058823529411764705,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0,0.0,0,0.0,"illegal structures/dwelling additions; unknown if additional living units, living space, or just storage. Outside storage of junk.","445 2ND AVE, REDWOOD CITY, CA",37.474814,-122.206631,VIO2014-00175,Addition
58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" INOPERATIVE VEHICLES, ACCUMULATION AND FENCE HEIGHT VIOLATIONS. (See VIO-2016-00143, duplicate case,for additional photos and information). Per Patty -- boat not operative.","521 3RD AVE, REDW00D CITY, CA 94063",37.475642,-122.204966,VIO2016-00135,Addition
59,0.0,0.0,0.0,0.0,0.0,0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Inoperable vehicle(s), overgrown vegetation, converted garage, additional units added to garage. Possible addition added to main house, 7+ plus dogs, bathroom built on the outside side of the house. Unpermitted electrical and plumbing. Large amount of water under house. The backyard has an excessive amount of storage/debris.","427 3RD AVE, REDWOOD CITY, CA",37.474172,-122.205853,VIO2015-00510,Addition
60,0.0,0.043478260869565216,0.0,0.0,0.0,0,0.0,0.06521739130434782,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0,0.0,0,0.0,"CONVERTED GARAGE, ILLEGAL ADDITION, SEVERAL ACCESSORY STRUCTURES AND ROOSTER. Per assessors records, sfd area 870. (1st FL area=690+180 addition) Garage area 400. There are no other legal buildings. Per pictometry, there is an addition attached to rear of SFD, several tent structures and other illegal structures.","419 3RD AVE, UNIT 2ND, REDWOOD CITY, CA 94063",37.473461,-122.206031,VIO2016-00026,Addition
61,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Kitchen remodeled without permits; Missing smoke alarm; Possible additional remodeling.","551 5TH AVE, REDWOOD CITY, CA",37.475642,-122.202634,VIO2017-00248,Addition
62,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0,0.0,0,0.0,A pool cleaning company is operating out of the home; Chemicals are stored on the driveway; Additions were done without permits; 15 people are living in the garage.,"462 6TH AVE, MENLO PARK, CA 94025-0000",37.473279,-122.202245,VIO2018-00287,Addition
63,0.0,0.009933774834437087,0.0,0.0,0.0,0,0.026490066225165563,0.006622516556291391,0.019867549668874173,0.0033112582781456954,0.013245033112582781,0.013245033112582781,0.0,0.0,0.019867549668874173,0.0033112582781456954,0.0,0.0,0.0033112582781456954,0.009933774834437087,0,0.013245033112582781,0,0.0,"Duplex and two-car garage with single vehicle door on 060-085-010: 1)3020 (L side of duplex) – illegal addition of covered porch with washer and dryer hookups must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A washer, dryer, and storage of items is not allowed unless inside a fully-enclosed structure. 2)3010 (R side of duplex) – illegal addition of covered porch with washer and dryer hookups must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A washer, dryer, and storage of items is not allowed unless inside a fully-enclosed structure. 3)3010 (R side of duplex) – illegal structure attached to fence and encroaching on 5’ side setback must be removed. 4)L side of duplex – screening/fencing over 6’ high must be removed or a fence-height exception application approved by planning and a building permit issued to keep it. 5)Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up. 6)Garage must be converted back to non-residential use and be available for parking. (Tenant had already vacated.) 7)Demolition or building permit required to remove or legalize partition, window or door possibly covered up behind painted plywood on right side wall, vents that appear to be covered up with painted plywood, and rear door inside garage. 8)A mini-fridge, fan, and other electronic devices were observed but were not plugged in; if any electrical additions inside the garage are discovered, their legalization or removal must be included in the demolition or building permit. 9)Garage door is functional; optional split into two-single car garage doors with dividing partition will require a building permit if pursued (not required).","3010 WILLIAM AVE, UNIT DUPLEX, REDWOOD CITY, CA",37.4716,-122.20857,VIO2015-00042,Addition
64,0.0,0.012987012987012988,0.0,0.0,0.0,0,0.021645021645021644,0.012987012987012988,0.025974025974025976,0.0,0.025974025974025976,0.004329004329004329,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.012987012987012988,0,0.017316017316017316,0,0.0,"Duplex and 2-car garage with two-single vehicle doors and partition on 060-085-020: 1)3040 (L side of duplex) – illegal addition of covered porch and a water heater must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A water heater must be located within a fully-enclosed structure. 2)3030 (R side of duplex) – illegal addition of covered porch, water heater, washer, and dryer must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A water heater, washer, and dryer must be located within a fully-enclosed structure. 3)Illegal electrical conduit running from the duplex (3030/3040) to the garage must be removed or permitted with a demolition or building permit. 4)Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up. 5) Both left and right sides of garage were used for storage only and had functional garage doors. Need to check permit history to ensure partition and split garage doors was installed with permit. 6)Behind the garage, the illegal covered porch addition must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. Exterior storage of items is not permitted unless inside a fully-enclosed structure.","3030 WILLIAM AVE, REDWOOD CITY, CA",37.4716,-122.20857,VIO2015-00043,Addition
65,0.0,0.011320754716981131,0.0,0.0,0.0,0,0.018867924528301886,0.01509433962264151,0.026415094339622643,0.0,0.007547169811320755,0.011320754716981131,0.0,0.0,0.026415094339622643,0.0,0.0,0.0,0.007547169811320755,0.0037735849056603774,0,0.0037735849056603774,0,0.0,"1)3060 (L side of duplex) – illegal room addition must obtain demolition permit, including any electrical, plumbing, and mechanical work, if found. 2)3050 (R side of duplex) – illegal bedroom addition must obtain demolition permit, including any electrical, plumbing, and mechanical work, if found. 3)3050 (R side of duplex) - The temporary tarp-covered structure in the rear yard does not require a permit and may stay provided it is not permanently affixed to the ground, thus triggering building permit and planning approval requirements. 4)Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up. 5)Garage must be converted back to non-residential use and be available for parking. (Tenant had already vacated on the right half and the left half was used for storage only.) 6)Demolition or building permit required to remove or legalize the partition and changes relating to windows, doors, and walls, including any windows boarded over and the extra rear and side doors that were added. 7)A mini-fridge and other electronic devices were observed but not plugged in; if any electrical additions inside garage are discovered, their legalization or removal must be included in the demolition or building permit. 8)The illegal covered porch addition behind garage was undergoing removal during site visit and had been half-removed; prior to further removal work a demolition permit must be obtained. The covered porch addition must be removed unless the 5’ side setback is shown to not be encroached upon. 9)Garage door was not tested and must be functional for parking purposes.","3060 WILLIAM AVE, REDWOOD CITY, CA 94063",37.471619,-122.208488,VIO2014-00198,Addition
66,0.0,0.006993006993006993,0.0,0.0,0.0,0,0.027972027972027972,0.01048951048951049,0.03146853146853147,0.0,0.0,0.01048951048951049,0.0,0.0,0.017482517482517484,0.0,0.0034965034965034965,0.0,0.0,0.01048951048951049,0,0.02097902097902098,0,0.0,"Duplex and two single-carports, one on each side of the duplex units on 060-085-040 1)3070 (R side of duplex) – What was once a single-carport is now enclosed and used for habitable space. Whatever lawful parking was originally approved must be made available (for example, 2 covered spaces); any structural, electrical, mechanical, and plumbing changes to the structures must be removed or legalized in conjunction with a demolition or building permit. 2)Behind duplex (unclear which side; towards the middle) – Illegal habitable space addition. This addition must be removed in conjunction with a demolition permit, including any electrical, mechanical, and plumbing work. 3)3070 (R side of duplex) – Illegal addition of covered porch, washer, and dryer must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A washer and dryer must be located within a fully-enclosed structure. 4)3070 (R side of duplex) – In front yard area is a partial structure (lacking ceiling cover) that appears to be permanently affixed to the ground; this structure must be removed. 5)3080 (L side of duplex) – What was once a single-carport is now enclosed and used for habitable space. Whatever lawful parking was originally approved must be made available; any structural, electrical, mechanical, and plumbing changes to the structures must be removed or approved in conjunction with a demolition or building permit. 6)3080 (L side of duplex) – screening/fencing over 6’ high must be removed or a fence-height exception application approved by planning and a building permit issued to keep it. 7)Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up.","3070 WILLIAM AVE, REDWOOD CITY, CA",37.4716,-122.20857,VIO2015-00044,Addition
67,0.0,0.021739130434782608,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,illegal HO sign contains phone number; additionally the home occupation of renting tables and chairs is not be allowed if they are storing the chairs and tables on-site (stock and trade) - if the chairs/tables are stored off-site and transactions occur at the home it's ok.,"3070 WILLIAM AVE, REDWOOD CITY, CA",37.4716,-122.20857,VIO2014-00294,Addition
68,0.0,0.020100502512562814,0.0,0.005025125628140704,0.0,0,0.020100502512562814,0.01507537688442211,0.03015075376884422,0.0,0.02512562814070352,0.005025125628140704,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.005025125628140704,0,0.020100502512562814,0,0.0,"Duplex and two-car garage with single vehicle door on 060-085-050: 1) 3090 (R side of duplex) – illegal attached accessory structure used for storage 2) 3090 (R side of duplex) – illegal covered porch addition 3) 3100 (L side of duplex) – illegal addition of covered porch, washer, and dryer must be removed in conjunction with a demolition permit. 4) 3100 (R side of duplex) – screening/fencing over 6’ high must be removed or a fence-height exception application approved by planning and a building permit issued to keep it. 5) Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up. 6) Garage must be converted back to non-residential use and be available for parking. (Tenant had already vacated on the right half and the left half was used for storage only.) 7) The illegal habitable space (bedroom or unit) addition behind garage must be removed. 8) The garage door was not functional for parking purposes and must be corrected. 9) Shed adjacent to garage is encroaching on setbacks and must be removed or relocated to a place meeting setbacks and approved by planning.","3090 WILLIAM AVE, REDWOOD CITY, CA 94063",37.471116,-122.20778,VIO2015-00045,Addition
69,0.0,0.009195402298850575,0.0,0.0,0.0,0,0.01839080459770115,0.004597701149425287,0.027586206896551724,0.0,0.016091954022988506,0.006896551724137931,0.0,0.0,0.022988505747126436,0.0,0.0022988505747126436,0.0,0.0,0.004597701149425287,0,0.016091954022988506,0,0.0,"Duplex and garage with single vehicle door on 060-085-060: 1)3120 (L side of duplex) – illegal room addition of habitable space encroaching on setback must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon and planning approves additional habitable space. We were not able to see inside so any electrical, plumbing, and mechanical work must be included in the demolition permit, if found. 2)3110 (R side of duplex) – illegal addition of covered porch, washer, and dryer must be removed in conjunction with a demolition permit unless it is shown the 5’ side setback is not encroached upon. A washer and dryer must be located within a fully-enclosed structure. 3)3110 (R side of duplex) – illegal storage shed with covered extensions and additions must be removed in conjunction with a demolition permit as it appears to encroach on both the front and side yard setbacks. 4)3110 (R side of duplex) – screening/fencing over 6’ high must be removed or a fence-height exception application approved by planning and a building permit issued to keep it. 5)Property as a whole - accumulations of household items are not permitted in exterior yard areas outside fully-enclosed structures, so the yards will need clean up. 6)Garage must be converted back to non-residential use and be available for parking. (Tenant had not yet vacated; entire garage was used as one unit). 7)Demolition or building permit required to remove or legalize the partition and changes relating to windows, doors, walls, ceiling, and floor, including any windows, doors, or access points added or boarded over, kitchen flooring, and the extra side door that was added. 8)A full-size refrigerator, TV, microwave, and other electronic devices were observed and plugged in to extension cords; if any electrical or gas additions are discovered, their legalization or removal must be included in the demolition permit. 9)A kitchen sink and toilet were found behind the garage under the covered porch area and must be removed in conjunction with the demolition permit. 10)The illegal covered porch, additional storage shed, and toilet enclosure behind the garage must be removed unless the 5’ setback is shown to not be encroached upon and planning approves the use. 11)The garage door was not tested and must be functional for parking purposes. 12)The accumulations of debris, lumber, trash, unused fencing, etc. behind the garage and duplex unit must be removed. 13)The temporary tarp-covered structure next to the garage does not require a permit and may stay provided it is not permanently affixed to the ground, thus triggering building permit and planning approval requirements.","3110 WILLIAM AVE, REDWOOD CITY, CA",37.47076,-122.20723,VIO2015-00046,Addition
70,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0,0.0,0,0.0,"ACCUMULATION OF GARBAGE, REFUSE, APPLIANCES ETC. IN ADDITION, PEOPLE LIVING IN GARAGE.","242 SEMICIRCULAR RD, #DUPLEX, MENLO PARK",37.470132,-122.203959,VIO2013-00026,Addition
71,0.0,0.08695652173913043,0.0,0.0,0.0,0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0,0.0,0,0.0,"""sc"" People are living in the Garage; Illegal Living Room addition 8/10/16 After speaking with Building - Illegal Water Heater and possible illegal Furnace replacement; Illegal plastic plumbing; Awning may be unpermitted. Owner was told to come back with Parcel History, Site plan and Floor plan","651 8TH AVE, MENLO PARK, CA",37.476299,-122.19883,VIO2016-00117,Addition
72,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the wall on the Willow St. side of the building.,"2231 SPRING ST, REDWOOD CITY, CA 94063",37.48386,-122.21401,VIO2017-00108,Disrepair
73,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Mattress was dumped a week ago by someone who appeared to be drunk in the middle of the night. Mattress still on site.,"867 KAYNYNE AVE, REDWOOD CITY, CA 94063-0000",37.484267,-122.211689,VIO2018-00258,Disrepair
74,0.041666666666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0.020833333333333332,0,0.020833333333333332,"Graffiti There is red colored, green colored and pink colored graffiti on a light green colored utility box located near the corner of Spring Street and Sweeney Ave., Redwood City, CA 94063. Can it be removed. If so, kindly let me know when it is done. Thank you.","2487 SPRING ST, REDWOOD CITY, CA 94063",37.483262,-122.211022,VIO2017-00044,Disrepair
75,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on utility box,"2487 SPRING ST, UNIT 11, REDWOOD CITY, CA 94063-0000",37.483262,-122.211022,VIO2018-00203,Disrepair
76,0.07462686567164178,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029850746268656716,0,0.014925373134328358,"Graffiti There is pink colored and a significant amount of white colored graffiti located on a metal box located on the sidewalk near the corner of Spring Street and Sweeney Ave. Can the graffiti be removed? Also, adjacent to it is a tall chain link with wood slat fence also with white colored and orange colored graffiti. Can the graffiti be removed from the fence? Thank you.","812 SWEENEY AVE, REDWOOD CITY, CA",37.483165,-122.210485,VIO2017-00045,Disrepair
77,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on a dumpster and the sign on the fence,"2573 SPRING ST, REDWOOD CITY, CA 94063-0000",37.483063,-122.209822,VIO2018-00110,Disrepair
78,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Graffiti all over the building","2555 EL CAMINO REAL, REDWOOD CITY, CA 94063",37.47288,-122.21732,VIO2015-00110,Disrepair
79,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Grading on business,"2694 MIDDLEFIELD RD, UNIT A, NORTH FAIR OAKS, CA",37.475677,-122.213119,VIO2017-00071,Disrepair
80,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Graffiti on building","2688 MIDDLEFIELD RD, REDWOOD CITY, CA",37.476384,-122.214839,VIO2016-00177,Disrepair
81,0.06666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the chain link fence as well as on the wooden fence,"2710 MIDDLEFIELD RD, REDWOOD CITY, CA 94063",37.47603,-122.21063,VIO2017-00104,Disrepair
82,0.01818181818181818,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Graffiti Not paint, but etched into the sidewalk back when the concrete was wet thirty-plus years ago. Very racist words are “cut” into the cement. This is beyond horrible. How many thousands of kids and adults of color have had to walk by this disgusting filth for all these years? Grind that sidewalk down NOW.","800 WARRINGTON AVE, REDWOOD CITY, CA 94063-0000",37.482149,-122.205335,VIO2018-00144,Disrepair
83,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti on light post (and chronic throughout this area),"890 BARRON AVE, REDWOOD CITY, CA 94063-0000",37.48297,-122.20316,VIO2017-00312,Disrepair
84,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti on wall,"2910 BAY RD, REDWOOD CITY, CA 94063",37.482793,-122.202909,VIO2017-00311,Disrepair
85,0.1,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,graffiti on concrete wall that separates from property next door,"701 HURLINGAME AVE, REDWOOD CITY, CA",37.48172,-122.20815,VIO2014-00167,Disrepair
86,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Dumping on private property reported by Sheriff's Office.","697 MAC ARTHUR AVE, REDWOOD CITY, CA",37.48136,-122.209596,VIO2016-00157,Disrepair
87,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property large couches dumped at the edge of the property,"765 WARRINGTON AVE, REDWOOD CITY, CA 94063",37.481423,-122.206578,VIO2017-00240,Disrepair
88,0.08,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti This graffiti in the sidewalk is offensive to citizens of the country of Niger and to the residents of this neighborhood. Please remove it.,"765 WARRINGTON AVE, REDWOOD CITY, CA 94063-0000",37.481423,-122.206578,VIO2018-00120,Disrepair
89,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Overgrown vegetation blocking sidewalk; Garbage on property","2882 SPRING ST, REDWOOD CITY, CA",37.481264,-122.204725,VIO2016-00433,Disrepair
90,0.045454545454545456,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.022727272727272728,0,0.022727272727272728,"Reopened previous SR was VIO2017-00063. Graffiti Can the graffiti be removed that is plaster in large letters on both a FENCE along with the adjacent UTILITY BOX? It is located near 2882 Spring Street, corner of Barron Street, Redwood City, CA 94063. Thank you.","2882 SPRING ST, REDWOOD CITY, CA 94063",37.481264,-122.204725,VIO2017-00082,Disrepair
91,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti in large letters on both a FENCE along with the adjacent UTILITY BOX,"2882 SPRING ST, REDWOOD CITY, CA 94063",37.481264,-122.204725,VIO2017-00063,Disrepair
92,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the wall of the building on the Barron Ave. side.,"2882 SPRING ST, REDWOOD CITY, CA 94063-0000",37.481264,-122.204725,VIO2018-00027,Disrepair
93,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,GRAFFITI,"2890 FAIR OAKS AVE, REDWOOD CITY, CA 94063",37.479894,-122.205862,VIO2015-00397,Disrepair
94,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on mural at Fair Oaks and Hampshire,"2890 FAIR OAKS AVE, REDWOOD CITY, CA 94063-0000",37.479894,-122.205862,VIO2018-00145,Disrepair
95,0.023809523809523808,0.0,0.0,0.003968253968253968,0.003968253968253968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Honor Vs graffiti In my opinion as an artist in the graffiti business I would suggest making an announcement or flyers asking good detail artist if they would like to participate on making a collage or mural on certain wall or area ,sign up or buy a ticket as a raffle to choose the people that will be part of the wall art.and use it as a fundraiser to gather money for the community. I know I'll pay $200 to have a piece of my art on that wall. It's like paying to build a statue of you . .... Maybe place a team of The chosen ones on their areas or wall ,.....talk out their idea to the theme given to them by the city or whatever runs it . Maybe even awarding them at the end of it a thank you for their participation. I can highly assure noone would want to paint over it with graffiti . If it's something that relates to everybody family parents friends and kids. It would inspire and motivate our youth to a different idea when they feel like creating art . And not on street walls Otherwise we could just keep hiring the same 50 year old painter that touches up every week on a new graffiti tag on private property walls .i'll leave this saying there's a difference between graffiti and murals ,graffiti calls for challenge while murrals stan with respect. But I'm saying in my opinion Thanks My email is juanfarias7@yahoo.com","219 DUMBARTON AVE, REDWOOD CITY, CA 94063",37.473627,-122.211006,VIO2016-00535,Disrepair
96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Accessory structures built on a vacant lot next to 201 Dumbarton Ave.; Open trench pit for burning; Large accumulation of yard waster and wood chips; Overgrown vegetation @@@ ***LOTS ARE BEHIND 201 DUMBARTON ON VACANT PARCELS ACCESED OFF VERY END OF PACIFIC AVE - APN 054201490, @@@","201 DUMBARTON AVE, REDWOOD CITY, CA null",37.473389,-122.211264,VIO2018-00261,Disrepair
97,0.08333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti in southeast and northeast stairwells and on the complex mail box.,"2944 CALVIN AVE, REDWOOD CITY, CA 940630000",37.472668,-122.209817,VIO2017-00184,Disrepair
98,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Graffiti on wall","2944 CALVIN AVE, UNIT 4, REDWOOD CITY, CA",37.472668,-122.209817,VIO2016-00164,Disrepair
99,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti in Carports and on the south fence,"200 DUMBARTON AVE, REDWOOD CITY, CA 940630000",37.473122,-122.210716,VIO2017-00186,Disrepair
100,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti engraved into fence and reflective tape on the utility pole at the left.,"228 DUMBARTON AVE, REDWOOD CITY, CA 940630000",37.473591,-122.21032,VIO2017-00188,Disrepair
101,0.0,0.2,0.2,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal dumping on the property,"228 DUMBARTON AVE, REDWOOD CITY, CA 94063-0000",37.473591,-122.21032,VIO2018-00028,Disrepair
102,0.10526315789473684,0.0,0.0,0.0,0.0,0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0,0.0,0,0.05263157894736842,graffiti along front and side fence line (corner lot) and mattress against fence; referred graffiti to PW Facilities. KF.,"2950 CURTIS AVE, REDWOOD CITY, CA",37.47323,-122.20923,VIO2014-00158,Disrepair
103,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on the apartment complex mailbox.,"2931 CALVIN AVE, #DUPLEX, REDWOOD CITY, CA",37.47283,-122.210272,VIO2017-00185,Disrepair
104,0.0,0.125,0.125,0.125,0.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal dumping of shopping cart on private property,"2921 CALVIN AVE, REDWOOD CITY, CA 94063-0000",37.473318,-122.209898,VIO2018-00184,Disrepair
105,0.034482758620689655,0.10344827586206896,0.0,0.0,0.0,0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0,0.0,0,0.0,"graffiti, illegal dwelling conversion to 2 units, illegal garage conversion to 3rd unit, illegal detached structure against side yard fence (shed) (previously-existing SWN that has not been resolved still)","2945 CURTIS AVE, REDWOOD CITY, CA",37.473553,-122.208922,VIO2014-00287,Disrepair
